size,lang,task,instruction_models,gamma_instr,gamma_pref,dev_accuracy,test_accuracy
3B,zh-cn,CA,BC_CB,0.6,0.6,390,
3B,zh-cn,CA,BC_CB,0.6,0.8999999999999999,390,
3B,zh-cn,CA,BC_CB,0.6,1.2,385,
3B,zh-cn,CA,BC_CB,0.6,1.5,351,
3B,zh-cn,CA,BC_CB,0.6,1.8,307,
3B,zh-cn,CA,BC_CB,0.8999999999999999,0.3,390,
3B,zh-cn,CA,BC_CB,0.8999999999999999,0.6,391,
3B,zh-cn,CA,BC_CB,0.8999999999999999,0.8999999999999999,391,
3B,zh-cn,CA,BC_CB,0.8999999999999999,1.2,390,
3B,zh-cn,CA,BC_CB,0.8999999999999999,1.5,386,
3B,zh-cn,CA,BC_CB,0.8999999999999999,1.8,331,
3B,zh-cn,CA,BC_CB,1.2,0.3,391,
3B,zh-cn,CA,BC_CB,1.2,0.6,393,
3B,zh-cn,CA,BC_CB,1.2,0.8999999999999999,393,
3B,zh-cn,CA,BC_CB,1.2,1.2,393,
3B,zh-cn,CA,BC_CB,1.2,1.5,390,
3B,zh-cn,CA,BC_CB,1.2,1.8,390,
3B,zh-cn,CA,BC_CB,1.5,0.6,394,
3B,zh-cn,CA,BC_CB,1.5,0.3,391,
3B,zh-cn,CA,BC_CB,1.5,0.8999999999999999,395,
3B,zh-cn,CA,BC_CB,1.5,1.2,394,
3B,zh-cn,CA,BC_CB,1.5,1.8,391,
3B,zh-cn,CA,BC_CB,1.5,1.5,390,
3B,zh-cn,CA,BC_CB,1.8,0.3,391,
3B,zh-cn,CA,BC_CB,1.8,0.6,395,
3B,zh-cn,CA,BC_CB,1.8,0.8999999999999999,395,
3B,zh-cn,CA,BC_CB,1.8,1.2,394,
3B,zh-cn,CA,BC_CB,1.8,1.5,391,
3B,zh-cn,CA,BC_CB,1.8,1.8,390,
3B,zh-cn,CA,BC_CB,2.1,0.3,393,
3B,zh-cn,CA,BC_CB,2.1,0.6,394,
3B,zh-cn,CA,BC_CB,2.1,0.8999999999999999,394,
3B,zh-cn,CA,BC_CB,2.1,1.2,393,
3B,zh-cn,CA,BC_CB,2.1,1.5,390,
3B,zh-cn,CA,BC_CB,2.1,1.8,388,
3B,zh-cn,CA,BC_CB,2.4,0.3,392,
3B,zh-cn,CA,BC_CB,2.4,0.6,394,
3B,zh-cn,CA,BC_CB,2.4,0.8999999999999999,394,
3B,zh-cn,CA,BC_CB,2.4,1.2,393,
3B,zh-cn,CA,BC_CB,2.4,1.5,390,
3B,zh-cn,CA,BC_CB,2.4,1.8,388,
3B,zh-cn,CA,BC_CB,2.7,0.3,390,
3B,zh-cn,CA,BC_CB,2.7,0.6,395,
3B,zh-cn,CA,BC_CB,2.7,0.8999999999999999,394,
3B,zh-cn,CA,BC_CB,2.7,1.2,393,
3B,zh-cn,CA,BC_CB,2.7,1.5,390,
3B,zh-cn,CA,BC_CB,2.7,1.8,389,
3B,zh-cn,CA,BC_CB,3.0,0.3,390,
3B,zh-cn,CA,BC_CB,3.0,0.6,395,
3B,zh-cn,CA,BC_CB,3.0,0.8999999999999999,395,
3B,zh-cn,CA,BC_CB,3.0,1.2,393,
3B,zh-cn,CA,BC_CB,3.0,1.5,391,
3B,zh-cn,CA,BC_CB,3.0,1.8,388,
3B,zh-cn,CA,BC_CB,1.3,0.7,394,
3B,zh-cn,CA,BC_CB,1.3,0.7999999999999999,394,
3B,zh-cn,CA,BC_CB,1.3,0.8999999999999999,395,
3B,zh-cn,CA,BC_CB,1.3,1.0,395,
3B,zh-cn,CA,BC_CB,1.3,1.1,394,
3B,zh-cn,CA,BC_CB,1.4,0.7,394,
3B,zh-cn,CA,BC_CB,1.4,0.7999999999999999,395,
3B,zh-cn,CA,BC_CB,1.4,0.8999999999999999,395,
3B,zh-cn,CA,BC_CB,1.4,1.0,395,
3B,zh-cn,CA,BC_CB,1.4,1.1,394,
3B,zh-cn,CA,BC_CB,1.5000000000000002,0.7,395,
3B,zh-cn,CA,BC_CB,1.5000000000000002,0.7999999999999999,395,
3B,zh-cn,CA,BC_CB,1.5000000000000002,1.0,395,
3B,zh-cn,CA,BC_CB,1.5000000000000002,1.1,394,
3B,zh-cn,CA,BC_CB,1.6000000000000003,0.7,395,
3B,zh-cn,CA,BC_CB,1.6000000000000003,0.7999999999999999,395,
3B,zh-cn,CA,BC_CB,1.6000000000000003,0.8999999999999999,395,
3B,zh-cn,CA,BC_CB,1.6000000000000003,1.0,394,
3B,zh-cn,CA,BC_CB,1.6000000000000003,1.1,394,
3B,zh-cn,CA,BC_CB,1.7000000000000004,0.7,395,
3B,zh-cn,CA,BC_CB,1.7000000000000004,0.7999999999999999,396,396.0
3B,zh-cn,CA,BC_CB,1.7000000000000004,0.8999999999999999,395,
3B,zh-cn,CA,BC_CB,1.7000000000000004,1.0,395,
3B,zh-cn,CA,BC_CB,1.7000000000000004,1.1,395,
